STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,crops,Crops,strucpro,Structure of production,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2011,,153.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2012,,150.58,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2013,,142.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2014,,145.83,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2015,,151.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2016,,140.43,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2017,,138.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2018,,139.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2019,,137.24,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2020,,134.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2021,,123.62,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2022,,122.55,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2023,,122.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),AT,Austria,2024,,125.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2010,,1641.32,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2011,,1598.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2012,,1677.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2013,,1570.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2014,,1573.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2015,,1621.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2016,,1605.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2017,,1566.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2018,,1662.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2019,,1708.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2020,,1667.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2021,,1539.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2022,,1582.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2023,,1612.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),DE,Germany,2024,,1660.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2010,,2885.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2011,,2700.68,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2012,,2691.09,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2013,,2784.28,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2014,,2792.11,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2015,,2598.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2016,,2563.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2017,,2597.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2018,,2569.46,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2019,,2693.51,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2020,,2749.04,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2021,,2514.56,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2022,,2398.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2023,,2342.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,AR,Area (cultivation/harvested/production) (1000 ha),ES,Spain,2024,,2264.27,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2010,,777.96,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2011,,859.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2012,,662.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2013,,734.05,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2014,,845.71,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2015,,835.55,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2016,,854.70,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2017,,777.48,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2018,,691.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2019,,828.13,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2020,,864.86,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2021,,742.53,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2022,,767.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2023,,772.12,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),AT,Austria,2024,,720.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2010,,10326.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2011,,8733.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2012,,10391.30,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2013,,10343.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2014,,11562.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2015,,11629.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2016,,10730.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2017,,10853.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2018,,9583.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2019,,11591.50,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2020,,10769.20,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2021,,10411.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2022,,11207.10,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2023,,10999.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),DE,Germany,2024,,10610.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2010,,8344.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2011,,8672.52,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2012,,6233.38,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2013,,10469.76,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2014,,7307.90,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2015,,7016.97,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2016,,9602.96,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2017,,6055.06,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2018,,9554.16,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2019,,7744.15,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2020,,11465.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2021,,9275.92,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2022,,7029.72,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2023,,3757.57,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,PR_HU_EU,Harvested production in EU standard humidity (1000 t),ES,Spain,2024,,7440.97,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2010,,4.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2011,,5.61,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2012,,4.40,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2013,,5.15,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2014,,5.80,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2015,,5.51,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2016,,6.08,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2017,,5.60,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2018,,4.96,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2019,,6.03,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2020,,6.41,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2021,,6.00,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2022,,6.26,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2023,,6.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),AT,Austria,2024,,5.73,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2010,,6.29,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2011,,5.47,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2012,,6.19,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2013,,6.59,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2014,,7.35,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2015,,7.17,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2016,,6.69,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2017,,6.93,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2018,,5.77,,,,,
dataflow,ESTAT:APRO_CPSH1(1.0),Crop production in EU standard humidity,A,Annual,C1300,Barley,YI_HU_EU,Yield in EU standard humidity (tonne/ha),DE,Germany,2019,,6.78,,,,,
